# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#           t                bm_masse_c       bm_masse_actuelle   latency_alumina_mass  dissolving_alumina_mass  bath_thermal_energy_shift    mean_temperature   variance_temperature  variance_concentration_pct  variance_concentration  average_concentration_pct  average_concentration 
# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    1.389000000000e+03   2.322043051220e+02   2.324843856449e+02    0.000000000000e+00     2.800805228364e-01        2.590561366884e+06      1.223115047523e+03    1.625499943695e+01       1.295944602206e-01        6.350358937968e+01       2.994251576084e+00       6.468723041470e+01  
    1.390000000000e+03   2.321868548933e+02   2.324311048240e+02    0.000000000000e+00     2.442499307051e-01        2.655782077018e+06      1.223117943992e+03    1.617614025333e+01       1.291880880220e-01        6.329106847045e+01       2.994039851605e+00       6.468236914839e+01  
    1.391000000000e+03   2.321647953713e+02   2.323778240032e+02    0.000000000000e+00     2.130286318965e-01        2.723445712202e+06      1.223120948952e+03    1.609471717325e+01       1.286925713318e-01        6.303459666576e+01       2.993768937476e+00       6.467622383001e+01  
    1.392000000000e+03   2.321387756344e+02   2.334111357448e+02    1.086592562445e+00     1.857675479702e-01        1.684883849038e+06      1.223074826142e+03    1.749622367038e+01       1.281209714158e-01        6.274090557332e+01       2.993447138248e+00       6.466897527915e+01  
    1.393000000000e+03   2.322621501134e+02   2.333578549240e+02    0.000000000000e+00     1.095704810649e+00        1.675467465352e+06      1.223074407958e+03    1.753290742286e+01       1.303202161914e-01        6.404025306406e+01       2.994792476789e+00       6.470334481137e+01  
    1.394000000000e+03   2.323509332918e+02   2.333045741031e+02    0.000000000000e+00     9.536408113884e-01        1.684384471317e+06      1.223074803965e+03    1.753906721198e+01       1.326214080577e-01        6.521854593023e+01       2.995935989643e+00       6.472807793557e+01  
    1.395000000000e+03   2.324156185940e+02   2.332512932823e+02    0.000000000000e+00     8.356746882719e-01        1.706073351797e+06      1.223075767174e+03    1.752430896726e+01       1.345618066146e-01        6.620362056015e+01       2.996772961561e+00       6.474609789885e+01  
    1.396000000000e+03   2.324622552999e+02   2.331980124615e+02    0.000000000000e+00     7.357571615463e-01        1.737327987901e+06      1.223077155201e+03    1.749409281566e+01       1.361316110298e-01        6.699205095863e+01       2.997380114316e+00       6.475908990319e+01  
    1.397000000000e+03   2.324947742775e+02   2.331447316406e+02    0.000000000000e+00     6.499573630843e-01        1.776065020380e+06      1.223078875523e+03    1.745197499040e+01       1.373594776538e-01        6.760110128393e+01       2.997807327935e+00       6.476814900568e+01  
    1.398000000000e+03   2.325159030152e+02   2.330914508198e+02    0.000000000000e+00     5.755478045688e-01        1.820838879938e+06      1.223080863942e+03    1.740042788886e+01       1.382841710115e-01        6.805283500156e+01       2.998089224098e+00       6.477403502713e+01  
    1.399000000000e+03   2.325276263209e+02   2.330381699990e+02    0.000000000000e+00     5.105436780740e-01        1.870597616827e+06      1.223083073740e+03    1.734124812411e+01       1.389443617503e-01        6.836868866527e+01       2.998251013482e+00       6.477730089326e+01  
    1.400000000000e+03   2.325314439158e+02   2.329848891781e+02    0.000000000000e+00     4.534452623694e-01        1.924546380805e+06      1.223085469619e+03    1.727578739363e+01       1.393751920131e-01        6.856779436822e+01       2.998311754368e+00       6.477836439482e+01  
    1.401000000000e+03   2.325285242748e+02   2.329316083573e+02    0.000000000000e+00     4.030840824588e-01        1.982065881694e+06      1.223088024076e+03    1.720509259309e+01       1.396074494380e-01        6.866666944743e+01       2.998286310209e+00       6.477755104432e+01  
    1.402000000000e+03   2.325198011496e+02   2.328783275364e+02    0.000000000000e+00     3.585263868171e-01        2.042661228211e+06      1.223090715131e+03    1.712999497351e+01       1.396676941002e-01        6.867938655293e+01       2.998186571295e+00       6.477512096530e+01  
    1.403000000000e+03   2.325060365875e+02   2.328250467156e+02    0.000000000000e+00     3.190101280982e-01        2.105928535253e+06      1.223093524849e+03    1.705116896640e+01       1.395787138976e-01        6.861788778742e+01       2.998022247264e+00       6.477128644811e+01  
    1.404000000000e+03   2.324878634773e+02   2.327717658947e+02    0.000000000000e+00     2.839024174681e-01        2.171532373560e+06      1.223096438333e+03    1.696917216178e+01       1.393600582121e-01        6.849231568570e+01       2.997801408922e+00       6.476622380223e+01  
    1.405000000000e+03   2.324658151190e+02   2.327184850739e+02    0.000000000000e+00     2.526699549142e-01        2.239190092917e+06      1.223099443031e+03    1.688447316777e+01       1.390285501225e-01        6.831131428389e+01       2.997530863912e+00       6.476008159383e+01  
    1.406000000000e+03   2.324403463130e+02   2.326652042531e+02    0.000000000000e+00     2.248579400731e-01        2.308660649757e+06      1.223102528237e+03    1.679747145219e+01       1.385987260692e-01        6.808228684536e+01       2.997216421401e+00       6.475298652072e+01  
    1.407000000000e+03   2.324118487586e+02   2.326119234322e+02    0.000000000000e+00     2.000746736585e-01        2.379736443011e+06      1.223105684732e+03    1.670851174810e+01       1.380832095140e-01        6.781160999127e+01       2.996863087967e+00       6.474504770207e+01  
    1.408000000000e+03   2.323806625448e+02   2.335365759176e+02    9.779333062002e-01     1.779800666291e-01        1.454745254540e+06      1.223064605626e+03    1.784156581641e+01       1.374930217354e-01        6.750480869968e+01       2.996475213356e+00       6.473635987952e+01  
    1.409000000000e+03   2.324869459877e+02   2.334832950967e+02    0.000000000000e+00     9.963491090308e-01        1.454387119257e+06      1.223064589721e+03    1.784197359648e+01       1.389923672009e-01        6.838739287662e+01       2.997637485625e+00       6.476596820895e+01  
    1.410000000000e+03   2.325654317237e+02   2.334300142759e+02    0.000000000000e+00     8.645825521639e-01        1.468761768651e+06      1.223065228103e+03    1.782265957739e+01       1.404735815738e-01        6.912354498140e+01       2.998655111287e+00       6.478783268252e+01  
    1.411000000000e+03   2.326231872881e+02   2.333767334551e+02    0.000000000000e+00     7.535461670055e-01        1.494123408048e+06      1.223066354420e+03    1.778856153024e+01       1.416367718671e-01        6.969471479670e+01       2.999407793802e+00       6.480392216671e+01  
    1.412000000000e+03   2.326647369104e+02   2.333234526342e+02    0.000000000000e+00     6.587157237856e-01        1.528074197800e+06      1.223067862184e+03    1.774289560247e+01       1.424961715146e-01        7.010922609407e+01       2.999953222032e+00       6.481549701669e+01  
    1.413000000000e+03   2.326932176075e+02   2.332701718134e+02    0.000000000000e+00     5.769542058371e-01        1.568951518546e+06      1.223069677557e+03    1.768794094821e+01       1.430812214274e-01        7.038355886083e+01       3.000331404794e+00       6.482343113925e+01  
    1.414000000000e+03   2.327109125419e+02   2.332168909925e+02    0.000000000000e+00     5.059784505808e-01        1.615545295748e+06      1.223071746799e+03    1.762538821222e+01       1.434245316402e-01        7.053551412602e+01       3.000571467513e+00       6.482836057541e+01  
    1.415000000000e+03   2.327195475663e+02   2.331636101717e+02    0.000000000000e+00     4.440626054024e-01        1.666940820954e+06      1.223074029288e+03    1.755653474484e+01       1.435572780517e-01        7.058178660742e+01       3.000695434817e+00       6.483076611139e+01  
    1.416000000000e+03   2.327204687306e+02   2.331103293508e+02    0.000000000000e+00     3.898606201877e-01        1.722424693843e+06      1.223076493341e+03    1.748240414670e+01       1.435076408225e-01        7.053723359208e+01       3.000720494963e+00       6.483102272838e+01  
    1.417000000000e+03   2.327147537170e+02   2.330570485300e+02    0.000000000000e+00     3.422948129533e-01        1.781425739869e+06      1.223079113594e+03    1.740382321414e+01       1.433004807985e-01        7.041479388165e+01       3.000660415797e+00       6.482943064592e+01  
    1.418000000000e+03   2.327032844344e+02   2.330037677092e+02    0.000000000000e+00     3.004832747873e-01        1.843476549400e+06      1.223081869287e+03    1.732147324625e+01       1.429575028896e-01        7.022563901673e+01       3.000526470374e+00       6.482623554525e+01  
    1.419000000000e+03   2.326867958025e+02   2.329504868883e+02    0.000000000000e+00     2.636910857822e-01        1.908187613238e+06      1.223084743122e+03    1.723592523956e+01       1.424975858744e-01        6.997939190214e+01       3.000328058933e+00       6.482164215958e+01  
    1.420000000000e+03   2.326659094407e+02   2.328972060675e+02    0.000000000000e+00     2.312966268176e-01        1.975229475057e+06      1.223087720469e+03    1.714766462233e+01       1.419371461885e-01        6.968434787303e+01       3.000073137406e+00       6.481582365892e+01  
    1.421000000000e+03   2.326411575154e+02   2.328439252466e+02    0.000000000000e+00     2.027677312638e-01        2.044320085845e+06      1.223090788802e+03    1.705710901723e+01       1.412904778594e-01        6.934767488667e+01       2.999768519989e+00       6.480892829368e+01  
    1.422000000000e+03   2.326130000222e+02   2.327906444258e+02    0.000000000000e+00     1.776444035643e-01        2.115215647072e+06      1.223093937293e+03    1.696462125363e+01       1.405700555763e-01        6.897558498437e+01       2.999420100545e+00       6.480108420894e+01  
    1.423000000000e+03   2.325818375937e+02   2.327373636049e+02    0.000000000000e+00     1.555260112251e-01        2.187703825646e+06      1.223097156512e+03    1.687051908071e+01       1.397867899255e-01        6.857347831356e+01       2.999033014752e+00       6.479240301246e+01  
    1.424000000000e+03   2.325480212034e+02   2.329014012966e+02    2.173185124889e-01     1.360615806775e-01        2.039933719123e+06      1.223090594002e+03    1.710515405945e+01       1.389502433898e-01        6.814606239583e+01       2.998611763131e+00       6.478298247812e+01  
    1.425000000000e+03   2.325408008912e+02   2.328481204757e+02    0.000000000000e+00     3.073195845293e-01        2.099732574531e+06      1.223093249685e+03    1.703068226343e+01       1.386634963760e-01        6.804634304829e+01       2.998480698635e+00       6.478097105116e+01  
    1.426000000000e+03   2.325267663644e+02   2.327948396549e+02    0.000000000000e+00     2.680732904333e-01        2.163142965393e+06      1.223096065758e+03    1.695117825869e+01       1.383317494128e-01        6.787694663224e+01       2.998312762918e+00       6.477706132750e+01  
    1.427000000000e+03   2.325072724077e+02   2.327415588340e+02    0.000000000000e+00     2.342864263606e-01        2.229446852401e+06      1.223099010331e+03    1.686779578472e+01       1.378832944308e-01        6.764706630255e+01       2.998074890988e+00       6.477163072159e+01  
    1.428000000000e+03   2.324832784943e+02   2.326882780132e+02    0.000000000000e+00     2.049995188693e-01        2.298135716326e+06      1.223102060822e+03    1.678135089686e+01       1.373354530130e-01        6.736615995930e+01       2.997779322965e+00       6.476494652251e+01  
    1.429000000000e+03   2.324555063256e+02   2.326349971923e+02    0.000000000000e+00     1.794908666859e-01        2.368827053933e+06      1.223105200243e+03    1.669246048253e+01       1.367039496813e-01        6.704277299048e+01       2.997435269880e+00       6.475720978105e+01  
    1.430000000000e+03   2.324245185711e+02   2.325817163715e+02    0.000000000000e+00     1.571978003919e-01        2.441222653820e+06      1.223108415351e+03    1.660160872221e+01       1.360024818560e-01        6.668426127281e+01       2.997049918393e+00       6.474857724508e+01  
    1.431000000000e+03   2.323907661489e+02   2.325284355507e+02    0.000000000000e+00     1.376694017064e-01        2.515083527317e+06      1.223111695532e+03    1.650918635066e+01       1.352427791401e-01        6.629684356264e+01       2.996629032417e+00       6.473917453091e+01  
    1.432000000000e+03   2.323546184955e+02   2.328011324985e+02    3.259777687334e-01     1.205362343173e-01        2.257716549269e+06      1.223100265796e+03    1.676172715768e+01       1.344348232061e-01        6.588574837937e+01       2.996177337023e+00       6.472910455574e+01  
    1.433000000000e+03   2.323647775393e+02   2.327478516777e+02    0.000000000000e+00     3.830741383829e-01        2.308304347169e+06      1.223102512413e+03    1.669489482620e+01       1.341599945823e-01        6.577613221890e+01       2.996252117292e+00       6.473193465145e+01  
